title,buyer_name,publication_date,publication_number,country,category,priority_bucket,cpv_code,url,source,raw_text
"France – Architectural, engineering and planning services – Mission de Maîtrise d'oeuvre - Construction de 19 (minimum) Logements Locatifs - Quartier Fond Budan - BAIE-MAHAULT",Société Immobilière de la Guadeloupe,,5653-2025,FRA,URBANISM_LANDSCAPE,,,https://ted.europa.eu/en/notice/-/detail/5653-2025,TED,"France – Architectural, engineering and planning services – Mission de Maîtrise d'oeuvre - Construction de 19 (minimum) Logements Locatifs - Quartier Fond Budan - BAIE-MAHAULT | https://ted.europa.eu/en/notice/-/detail/5653-2025 | &amp;lt;br/&amp;gt;Le détail des missions confiées au titulaire figure au cahier des charges.&amp;lt;br/&amp;gt;Les prestations sont réglées par des prix forfaitaires.&amp;lt;br/&amp;gt;Construction d'un ensemble immobilier, individuel ou semi-individuel, avec stationnements.&amp;lt;br/&amp;gt;"
"Germany – Architectural, engineering and planning services – Dienstleistungen von Architekturbüros (Gebäude u. Freianlagen) sowie Fachplanungsleistungen (Brandschutz) für die Maßnahme - Erweiterung für den Ganztag an der Brüder-Grimm-Schule in Friedberg/Dorheim",Wetteraukreis - FS 1.5.1 Zentrale Vergabestelle,,5633-2025,DEU,URBANISM_LANDSCAPE,,,https://ted.europa.eu/en/notice/-/detail/5633-2025,TED,"Germany – Architectural, engineering and planning services – Dienstleistungen von Architekturbüros (Gebäude u. Freianlagen) sowie Fachplanungsleistungen (Brandschutz) für die Maßnahme - Erweiterung für den Ganztag an der Brüder-Grimm-Schule in Friedberg/Dorheim | https://ted.europa.eu/en/notice/-/detail/5633-2025 | Für die Brüder-Grimm-Grundschule soll ein neuer Erweiterungsbau auf dem kreiseigenen Grundstück errichtet werden. Die Schule verfügt über eine Abteilung mit dem Förderschwerpunkt Sprachheil-förderung, die in ein System vorschulischer, schulischer und außerschulischer Fördermaßnahmen für Kinder mit Sprachbeeinträchtigungen bzw.-behinderungen integriert ist. Dies ist die einzige Schule im Wetteraukreis mit einer Sprachheilförderung. Sowohl die steigende Zahl von Schüler/innen als auch die weitere Entwicklung des Ganztags führt zu einem Raumbedarf an der Schule. Der Erweiterungsbau erhält gemäß des Raumprogramms unter anderem zusätzliche Klassenräume, eine Mensa, Betreuungsräume und Nebenräume. Die neuen Räume können entweder in einem Anbau oder separatem Erweiterungsbau geschaffen werden. Die genaue Lage auf dem Grundstück ist im Zuge der ersten Leistungsphasen zu ermitteln und abzustimmen. Optional sind kleinere Anpassungen im Bestand erforderlich. Informationen zum Raumprogramm sowie der Leitfaden ""Wirtschaftliches Bauen"" des Wetteraukreises werden dem Planer nach Auftragserteilung übergeben. Das kreiseigene Schulgrundstück liegt unter anderem: - im Geltungsbereich eines Bebauungsplanes - im Trinkwasserschutzgebiet Das Gebiet liegt direkt an einer Bahntrasse und ist als Altlastenfläche gekennzeichnet. Weitere Einzelheiten sowie den Umfang der zu erbringenden Planerleistungen und den vorgesehenen Stufen A und B entnehmen Sie bitte der als Anlage 01 beigefügten Bau-, Objekt- und Leistungsbeschreibung. Die Bieter können nur ein Honorarangebot (gem. Anlage 12 Angebotsvordruck im Excel-Format oder Anlage 11 Angebotsvordruck im pdf-Format) für die Baumaßnahme abgeben. Die entsprechenden anrechenbaren Kosten sind bereits in dem Angebotsvordruck vorgegeben und dürfen nicht verändert werden. Dies gilt ebenfalls für den weiteren Inhalt. Die Leistungen werden stufenweise beauftragt. Zunächst erfolgt die Beauftragung der Leistungsphasen 1-4 (Stufe A) sowie nach Abruf und schriftlicher Benachrichtigung, die der Leistungsphase 5-9 (Stufe B). Der Auftragnehmer generiert durch die Stellung eines Angebotes für den kompletten Leistungsumfang keinen Anspruch auf die Beauftragung der Stufe B. Der Auftraggeber darf die Leistungen der Stufe B ohne vorherige Durchführung eines weiteren Vergabeverfahrens an den Auftragnehmer beauftragen, bzw. ohne Benennung von Gründen von einer weiteren Beauftragung absehen (siehe § 3 Besondere Vertragsbedingungen). Mit der Einreichung seines Angebotes verpflichtet sich der Auftragnehmer die folgende Leistung später zu erbringen, da deren Umfang im Vorfeld nicht vollumfänglich ersichtlich sind (z. B. wegen noch fehlender Planungsgrundlage oder noch fehlender Bestandsaufnahme): 1. Für die Leistungen für den Brandschutz nach AHO muss unter Berücksichtigung der Baumaßnahme ein Brandschutzkonzept erarbeitet werden. Da der Umfang noch nicht feststeht, bzw. dieser erst nach Fertigstellung näher definiert werden kann, erfolgt keine Preisabfrage. Vor Abruf dieser Leistungen ) treffen der Auftraggeber und der Auftragnehmer eine Honorarvereinbarung."
Poland – Construction supervision services – Inżynier Kontraktu dla Zadania pn. „Modernizacja dwóch lewobrzeżnych Kolektorów Burzowych Mostowa/Boleść oraz Krasińskiego wraz z ich wylotami w kierunku rz. Wisły”.,Miejskie Przedsiębiorstwo Wodociągów i Kanalizacji w m. st. Warszawie S.A.,,559-2025,POL,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/559-2025,TED,Poland – Construction supervision services – Inżynier Kontraktu dla Zadania pn. „Modernizacja dwóch lewobrzeżnych Kolektorów Burzowych Mostowa/Boleść oraz Krasińskiego wraz z ich wylotami w kierunku rz. Wisły”. | https://ted.europa.eu/en/notice/-/detail/559-2025 | Przedmiotem zamówienia jest nadzór nad Robotami wykonywanymi w ramach Kontraktu na Roboty pn.: „Modernizacja dwóch lewobrzeżnych Kolektorów Burzowych Mostowa/Boleść oraz Krasińskiego wraz z ich wylotami w kierunku rz. Wisły” (szczegółowy opis zawiera Część III SWZ).
"Spain – Construction work for buildings relating to health and social services, for crematoriums and public conveniences – Contrato de Obras de Construcción del Centro específico de enfermos mentales y Centro de día para personas con discapacidad en la Pedrera de Dénia y Residencia para personas mayores dependientes de San Mateu, mediante su división en 2 lotes y por tramitación anticipada y urgente, por procedimiento abierto. Fondos MRM",Vicepresidencia y Conselleria de Igualdad y Políticas Inclusivas,,5587-2025,ESP,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/5587-2025,TED,"Spain – Construction work for buildings relating to health and social services, for crematoriums and public conveniences – Contrato de Obras de Construcción del Centro específico de enfermos mentales y Centro de día para personas con discapacidad en la Pedrera de Dénia y Residencia para personas mayores dependientes de San Mateu, mediante su división en 2 lotes y por tramitación anticipada y urgente, por procedimiento abierto. Fondos MRM | https://ted.europa.eu/en/notice/-/detail/5587-2025 | Residencia para personas mayores dependientes de Sant Mateu"
Poland – Engineering design services – Opracowanie dokumentacji projektowej dot. nadbudowy oficyny B budynku A wraz z przebudową budynku A Ministerstwa Infrastruktury przy ul. Chałubińskiego 4 w Warszawie i pełnienie nadzoru autorskiego.,Ministerstwo Infrastruktury,,555-2025,POL,ARCHITECTURE_GENERAL,,,https://ted.europa.eu/en/notice/-/detail/555-2025,TED,"Poland – Engineering design services – Opracowanie dokumentacji projektowej dot. nadbudowy oficyny B budynku A wraz z przebudową budynku A Ministerstwa Infrastruktury przy ul. Chałubińskiego 4 w Warszawie i pełnienie nadzoru autorskiego. | https://ted.europa.eu/en/notice/-/detail/555-2025 | Uwaga numeracja przeniesiona z SWZ 2.1 Przedmiotem zamówienia jest opracowanie dokumentacji projektowej dot. nadbudowy oficyny B budynku A wraz z przebudową budynku A Ministerstwa Infrastruktury przy ul. Chałubińskiego 4 w Warszawie i pełnienie nadzoru autorskiego, w podziale na Etapy, tj.: a) Etap I: wykonanie wielobranżowego projektu koncepcyjnego, b) Etap II: opracowanie projektu budowlanego, projektu wykonawczego, specyfikacji technicznej wykonania i odbioru robót budowlanych (STWiORB), przedmiaru robót, kosztorysu inwestorskiego, c) Etap III: uzyskanie w imieniu inwestora, na podstawie odrębnego pisemnego upoważnienia niezbędnych do realizacji inwestycji pozwoleń oraz decyzji, a także wszelkich uzgodnień, opinii i zaleceń właściwych podmiotów i organów, d) Etap IV: pełnienie nadzoru autorskiego oraz udział w charakterze biegłego na etapie postępowania przetargowego na wybór wykonawcy robót dla inwestycji, e) Etap V: pełnienie nadzoru autorskiego na etapie realizacji robót dla inwestycji do ich ukończenia i odbioru. 2.3 Opis przedmiotu zamówienia zawarty jest w Załączniku nr 1 do SWZ."
"Germany – Architectural and related services – Generalplaner für den Neubau eines nachhaltigen, innovativen Mehrfamilienhauses in Holzweise, Kuckhoffstr.60, Berlin-Pankow-Niederschönhausen",Bundesanstalt für Immobilienaufgaben,,5535-2025,DEU,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/5535-2025,TED,"Germany – Architectural and related services – Generalplaner für den Neubau eines nachhaltigen, innovativen Mehrfamilienhauses in Holzweise, Kuckhoffstr.60, Berlin-Pankow-Niederschönhausen | https://ted.europa.eu/en/notice/-/detail/5535-2025 | Der Vorgelagerte Planungswettbewerb hatte zur Grundlage einen Entwurf eines Wohngebäudes mit 10 - 15 Wohnungen und einer anzustrebenden Wohnfläche von circa 968 m² auf dem in Teil B der Auslobung genauer bezeichneten Wettbewerbsgebiet in der Kuckhoffstraße 60, in 13156 Berlin-Niederschönhausen zu erstellen. Dieses VgV Verfahren umfasst die Realisierung des Wettbewerbsergebnisses."
"Germany – Architectural and related services – Ersatzneubau Kindertageseinrichtung SpielWerk, Beutlerpark, OPFA","Landeshauptstadt Dresden, GB Stadtentwicklung, Bau, Verkehr und Liegenschaften, Amt f. Hochbau u. Immobilienverwaltung",,5456-2025,DEU,URBANISM_LANDSCAPE,,,https://ted.europa.eu/en/notice/-/detail/5456-2025,TED,"Germany – Architectural and related services – Ersatzneubau Kindertageseinrichtung SpielWerk, Beutlerpark, OPFA | https://ted.europa.eu/en/notice/-/detail/5456-2025 | Gegenstand der geplanten Beauftragung sind die planerische und bauliche Umsetzung der Projekthaupt- und Teilziele, die in der Bedarfsplanung und dieser Aufgabenstellung festgeschrieben sind, Grundleistungen der Objektplanung Freianlagen der Leistungsphasen (Lph) 2 bis 9 gemäß HOAI § 39 ff sowie ausgewählte Besondere Leistungen der HOAI und projektspezifische Leistungen für die klimaneutrale Errichtung eines bedarfsgerechten Ersatzneubaus in zweigeschossiger Holzbauweise, Am Beutlerpark 6 in 01217 Dresden. Die Beauftragung erfolgt entsprechend dem Vertrag (Anlage 1) stufenweise und nach einzelnen Leistungsphasen. Mit Abschluss des Vergabeverfahrens wird vertraglich die Leistungsphase 2 für o. g. Leistungen beauftragt. Des Weiteren werden entsprechend Vertrag (Anlage 1) Besondere Leistungen gefordert. Hinweis benannte Anlagen: gemeint sind die Anlagen der Aufgabenstellung (siehe Vergabeunterlagen)"
"Czechia – Project and design preparation, estimation of costs – Zjednodušená projektová dokumentace",Ředitelství silnic a dálnic s. p.,,5455-2025,CZE,ARCHITECTURE_GENERAL,,,https://ted.europa.eu/en/notice/-/detail/5455-2025,TED,"Czechia – Project and design preparation, estimation of costs – Zjednodušená projektová dokumentace | https://ted.europa.eu/en/notice/-/detail/5455-2025 | Předmětem plnění veřejných zakázek zadávaných v zavedeném DNS bude zpracování zjednodušené projektové dokumentace a s tím související inženýrská činnost, technická podpora, autorský dozor a související služby při zajišťování zpravidla neinvestičních údržbových prací a oprav souvisejících s běžnou údržbou svěřeného majetku. Tyto lze zadávat také jako soubor plánovaných akcí na dané období. Součástí zpracování zjednodušené projektové dokumentace je příprava investorských rozpočtů a soupisů prací a služeb zpracovaných zpravidla podle ceníků OTSKP, případně ÚRS nebo provozních a dalších ceníků dle požadavku objednatele. Využití položek pro inženýrskou činnost je nutné například při jednání s úřady ve věcech různých druhů povolení, vyjednání přístupů, dočasných záborů atd. S ohledem na nižší náročnost, malý rozsah a relativně nízkou hodnotu jednotlivých zakázek nebude pro tento typ dokumentace použita tzv. Bílá kniha Smluvních podmínek. Údržbové práce ve smyslu běžné údržby zpravidla nevyžadují zpracování projektové dokumentace dle Směrnice a rozsah prací bude specifikován konkrétní smlouvou. Zjednodušená projektová dokumentace může být požadována kromě stavebních prací také na služby. Zejména se jedná například o čištění příkopů nebo jiných objektů vyžadujících před zadáním samotných údržbových prací zpracování podrobnějšího časově náročného pasportu, který z kapacitních důvodů nemůže zajistit Zadavatel. Přesná specifikace bude uvedena v konkrétní smlouvě. Smlouvy budou uzavírány jednotlivými provozními jednotkami Zadavatele, dle potřeby, pro jednu nebo více plánovaných akcí, zpravidla na dobu jednoho roku, dle plánu akcí pro následující období."
France – Architectural services for outdoor areas – MISSION DE MAITRISE D'OEUVRE AMENAGEMENT D'UN PUMPTRACK A PROXIMITE DE LA SALLE OMNISPORT,Mairie de Faverges-Seythenex,,5454-2025,FRA,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/5454-2025,TED,"France – Architectural services for outdoor areas – MISSION DE MAITRISE D'OEUVRE AMENAGEMENT D'UN PUMPTRACK A PROXIMITE DE LA SALLE OMNISPORT | https://ted.europa.eu/en/notice/-/detail/5454-2025 | Mission complète de maitrise d'oeuvre. Les futurs travaux porteront sur l'aménagement d'un Pumptrack avec 2 pistes de niveaux de pratiques distincts, sur un terrain communal de 2530 m² env. Y compris aménagement des abords, d'une aire de repos ombragée et d'une surface d'apprentissage du vélo"
Latvia – Architectural design services – Būvprojekta izstrāde un autoruzraudzība ”Cēsu klīnikas Diagnostikas korpusa ambulatoro sekundāro un primārās veselības aprūpes telpu pārbūvei”,SIA “CĒSU KLĪNIKA”,,5413-2025,LVA,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/5413-2025,TED,Latvia – Architectural design services – Būvprojekta izstrāde un autoruzraudzība ”Cēsu klīnikas Diagnostikas korpusa ambulatoro sekundāro un primārās veselības aprūpes telpu pārbūvei” | https://ted.europa.eu/en/notice/-/detail/5413-2025 | Būvprojekta izstrāde un autoruzraudzība ”Cēsu klīnikas Diagnostikas korpusa ambulatoro sekundāro un primārās veselības aprūpes telpu pārbūvei”
"France – Architectural and related services – Missions d'Assistance Technique à Maîtrise d'Ouvrage (ATMO) et de programmation immobilière dans le cadre du projet de réhabilitation technique et énergétique du bâtiment de l'Institut de Biologie de l'Ecole Normale Supérieure, dit IBENS.",EPAURIF,,5402-2025,FRA,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/5402-2025,TED,"France – Architectural and related services – Missions d'Assistance Technique à Maîtrise d'Ouvrage (ATMO) et de programmation immobilière dans le cadre du projet de réhabilitation technique et énergétique du bâtiment de l'Institut de Biologie de l'Ecole Normale Supérieure, dit IBENS. | https://ted.europa.eu/en/notice/-/detail/5402-2025 | Les prestations faisant l'objet du présent marché concernent des missions d'assistance technique à la maîtrise d'ouvrage (ATMO) et de programmation immobilière dans le cadre du projet de réhabilitation technique du bâtiment de l'Institut de Biologie (IBENS) de l'Ecole Normale Supérieure (ENS-PSL), situé au 46 rue d'Ulm à Paris 5ème."
"Poland – Architectural and related services – Wykonanie dokumentacji projektowej dla zadania: „Zagospodarowanie terenu działki nr 29, nabrzeża i obrzeża, platforma treningowa przy Kanale Młyńskim – inwestycja POSRM”",Politechnika Morska w Szczecinie,,5399-2025,POL,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/5399-2025,TED,"Poland – Architectural and related services – Wykonanie dokumentacji projektowej dla zadania: „Zagospodarowanie terenu działki nr 29, nabrzeża i obrzeża, platforma treningowa przy Kanale Młyńskim – inwestycja POSRM” | https://ted.europa.eu/en/notice/-/detail/5399-2025 | 1) Przedmiotem zamówienia jest wykonanie kompletnej dokumentacji projektowej w ramach inwestycji POSRM, dla następującego zakresu planowanych prac:  zagospodarowanie terenu działki nr 29,  nabrzeża i obrzeża rzeki Odry i Kanału Młyńskiego (etap II i III wg nomenklatury programu inwestycji), wraz z pogłębianiem dna,  platforma treningowa przy Kanale Młyńskim,  oświetlenie terenu,  monitoring na terenie inwestycji,  infrastruktura łączności bezprzewodowej Wi-fi na terenie inwestycji,  pozostała niezbędna infrastruktura techniczna, sieciowa, instalacyjna na terenie działki nr 29. Szczegółowy opis przedmiotu zamówienia znajduje się w załączniku nr 1a do SWZ – Opis Przedmiotu Zamówienia (OPZ) oraz załącznikach do niego, w tym w szczególności we wstępnych opracowaniach koncepcyjnych. W zakres przedmiotu zamówienia wchodzi uzyskanie ostatecznej i prawomocnej decyzji o udzieleniu pozwolenia na budowę. Uwaga – w zakres przedmiotu zamówienia wchodzi aktualizacja – w uzgodnieniu z Zamawiającym i odpowiednim organem – raportu o oddziaływaniu na środowisko oraz uzyskanie zamiennej decyzji o środowiskowych uwarunkowaniach zgody na realizację przedsięwzięcia (oryginalne dokumenty znajdują się wśród załączników do opisu przedmiotu zamówienia – Zał. nr 5 do OPZ). Wykonawca (po ewentualnych uzgodnieniach z organem) sporządzi aktualizację raportu dla całej inwestycji POSRM, porównując ostateczne parametry projektowanych (w tym już wykonanych oraz posiadających pozwolenie na budowę) elementów składowych inwestycji (zarówno na działce nr 29, jak i na działce nr 28/8) i – jeśli będzie to wymagane przez organ – uzyska decyzję zmieniającą posiadaną decyzję o środowiskowych uwarunkowaniach. W Załączniku nr 3 do OPZ Zamawiający udostępnił wszystkie projekty wcześniej zatwierdzone (część już zrealizowano). W związku z faktem, iż dokumentacja będąca przedmiotem niniejszego zamówienia jest ostatnim etapem inwestycji, powstaje konieczność porównania założeń wyjściowych (z czasu sporządzania pierwotnego raportu o oddziaływaniu na środowisko) oraz parametrów zrealizowanych i zaprojektowanych jako ostateczne. Uwaga 2 – dla przedmiotowej działki istnieje uchwalony Miejscowy Plan Zagospodarowania Przestrzennego (Uchwała nr XXIX/730/17 Rady Miasta Szczecin z dnia 25.04.2017 r. w sprawie miejscowego planu zagospodarowania przestrzennego „Tor Wodny” w Szczecinie). Zapisy planu obowiązują Wykonawcę i na Nim spoczywa odpowiedzialność za zgodność projektu z planem. Ponadto w zakresie przedmiotu zamówienia jest sporządzenie wymaganych opracowań pobocznych oraz przeprowadzenie niezbędnych procedur administracyjnych i uzyskanie koniecznych dla zrealizowania przedmiotu zamówienia decyzji, postanowień, warunków technicznych, uzgodnień i innych, takich jak w szczególności: sporządzenie mapy do celów projektowych, opracowanie dokumentacji geologicznej, sporządzenie operatu wodnoprawnego, uzyskanie pozwoleń wodnoprawnych, decyzji zezwalającej na wykonywanie robót budowlanych w obrębie portu morskiego, decyzji wyłączającej spod zakazu wykonywania robót budowlanych na obszarach zalewowych oraz uzyskanie wszelkich innych uzgodnień, postanowień i decyzji administracyjnych niezbędnych dla zrealizowania przedmiotu zamówienia. Sprawowanie nadzoru autorskiego nie jest elementem przedmiotu zamówienia. Zamawiający może zlecić pełnienie nadzoru autorskiego wybranemu przez siebie projektantowi w ramach oddzielnego postępowania. 2) Nomenklatura CPV 71200000-0 Usługi architektoniczne i podobne 71420000-8 Architektoniczne usługi zagospodarowania terenu 71220000-6 Usługi projektowania architektonicznego 71240000-2 Usługi architektoniczne, inżynieryjne i planowania 71320000-7 Usługi inżynieryjne w zakresie projektowania 71327000-6 Usługi projektowania konstrukcji nośnych 71322000-1 Usługi inżynierii projektowej w zakresie inżynierii lądowej i wodnej 71352000-0 Usługi badania podłoża 71244000-0 Kalkulacja kosztów, monitoring kosztów 3) Podane przez Zamawiającego ewentualne nazwy (znaki towarowe), normy mają charakter przykładowy, a ich wskazanie ma na celu określenie oczekiwanego standardu, przy czym Zamawiający dopuszcza składanie ofert równoważnych w zakresie sporządzonego opisu przedmiotu zamówienia. 4) Przedmiot zamówienia określono poprzez wskazanie obiektywnych cech technicznych i jakościowych oraz standardów, dla których określenia dopuszcza się wskazanie przykładowych znaków towarowych. 5) W przypadku, gdy Zamawiający odnosi się w opisie przedmiotu zamówienia do norm, ocen technicznych, specyfikacji technicznych i systemów referencji technicznych, o których mowa w art. 101 ust.1 pkt 2 oraz ust.3 ustawy Pzp, dopuszcza się rozwiązania równoważne opisywanym. 6) Gwarancja i rękojmia - Okres gwarancji na wykonany przedmiot umowy – 60 miesięcy, licząc od daty podpisania końcowego protokołu zdawczo-odbiorczego bez zastrzeżeń. - Okres rękojmi za wady opracowanej przez Wykonawcę dokumentacji upływa z chwilą wygaśnięcia odpowiedzialności wszystkich Wykonawców robót budowlanych z tytułu ich rękojmi za wady robót przez nich zrealizowanych na podstawie dokumentacji będącej przedmiotem niniejszej umowy, lecz nie dłużej niż 5 lat od dnia upływu terminu gwarancji, o którym mowa w punkcie wyżej. - Niezależnie od uprawnień z tytułu rękojmi za wady przedmiotu umowy Zamawiającemu przysługuje prawo żądania od Wykonawcy naprawienia szkody powstałej wskutek nieosiągnięcia w zrealizowanych robotach parametrów zgodnych z normami i przepisami techniczno-budowlanymi. - Wykonawca odpowiada za wadę również po upływie okresu gwarancji lub rękojmi, jeżeli Zamawiający powiadomi Wykonawcę o wadzie przed upływem tych okresów."
"France – Architectural, engineering and planning services – Marché de maitrise d'œuvre pour la sécurisation électrique du site du service national de la police scientifique (SNPS) à Écully (69)",Ministère de l'Intérieur - Secrétariat Général pour l'Administration du Ministère de l'Intérieur,,5382-2025,FRA,URBANISM_LANDSCAPE,,,https://ted.europa.eu/en/notice/-/detail/5382-2025,TED,"France – Architectural, engineering and planning services – Marché de maitrise d'œuvre pour la sécurisation électrique du site du service national de la police scientifique (SNPS) à Écully (69) | https://ted.europa.eu/en/notice/-/detail/5382-2025 | Marché de maitrise d'oeuvre pour la sécurisation électrique du site du Service national de la police scientifique (SNPS) à Écully (69) Le marché comportera une tranche ferme et une tranche optionnelle : Missions de base pour la tranche ferme : APS, APD, PRO, EXE Partielle, ACT Mission complémentaires pour la tranche ferme : DIA, EM études Missions de base pour la tranche optionnelle : VISA, SYNT, DET, AOR Missions complémentaires pour la tranche optionnelle : OPC, EM travaux"
"Germany – Architectural, engineering and planning services – Umbau Knoten Riesa (VDE 9) Lph 3-4 ff",DB Netz AG (Bukr 16),,5369-2025,DEU,URBANISM_LANDSCAPE,,,https://ted.europa.eu/en/notice/-/detail/5369-2025,TED,"Germany – Architectural, engineering and planning services – Umbau Knoten Riesa (VDE 9) Lph 3-4 ff | https://ted.europa.eu/en/notice/-/detail/5369-2025 | BIM-Planungsleistungen Umbau Knoten Riesa ABS Leipzig-Dresden (VDE 9) Lph 3-4 ff"
"Netherlands – Architectural, construction, engineering and inspection services – Mededingingsprocedure met onderhandeling (ontwerp)Wijziging omgevingsplan Ecofactorij II met onderliggende onderzoeken","Gemeente Apeldoorn, team Inkoop",,526-2025,NLD,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/526-2025,TED,"Netherlands – Architectural, construction, engineering and inspection services – Mededingingsprocedure met onderhandeling (ontwerp)Wijziging omgevingsplan Ecofactorij II met onderliggende onderzoeken | https://ted.europa.eu/en/notice/-/detail/526-2025 | Opdracht is niet opgedeeld in percelen, zie Beschrijvend document"
"Czechia – Architectural, construction, engineering and inspection services – Terminál Smíchov – cyklistické návaznosti, č. akce 2950233 - Správce stavby","Technická správa komunikací hl. m. Prahy, a.s.",,5180-2025,CZE,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/5180-2025,TED,"Czechia – Architectural, construction, engineering and inspection services – Terminál Smíchov – cyklistické návaznosti, č. akce 2950233 - Správce stavby | https://ted.europa.eu/en/notice/-/detail/5180-2025 | Předmětem zakázky je výkon funkce správce stavby a poskytnutí souvisejících služeb. Předmětem související stavební zakázky je realizace staveb pro cyklisty a pěší v návaznosti na výstavbu tzv. Terminálu Smíchov. Zakázka bude realizována metodou Design-Build.1 Ke dni zahájení řízení je aktualizovaná předpokládaná hodnota související stavební zakázky cca 205 mil. Kč bez DPH (+ opce ve výši 38 mil. Kč). Předmět zakázky je podrobně specifikován v předloze smlouvy."
France – Architectural and related services – Mission de maîtrise d'Oeuvre adaptation du capacitaire au Centre Hospitalier de Gonesse,CENTRE HOSPITALIER DE ST DENIS,,5149-2025,FRA,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/5149-2025,TED,France – Architectural and related services – Mission de maîtrise d'Oeuvre adaptation du capacitaire au Centre Hospitalier de Gonesse | https://ted.europa.eu/en/notice/-/detail/5149-2025 | Mission de Maîtrise d'Oeuvre adaptation du capacitaire du Centre Hospitalier de Gonesse
"Germany – Architectural, construction, engineering and inspection services – BIM - Daglfinger Kurve - Objekt- und Tragwerksplanung Ingenieurbauwerke Lph 1+2, 3 (Optional 4,5-7)",DB Netz AG (Bukr 16),,5140-2025,DEU,ARCHITECTURE_BUILDING,,,https://ted.europa.eu/en/notice/-/detail/5140-2025,TED,"Germany – Architectural, construction, engineering and inspection services – BIM - Daglfinger Kurve - Objekt- und Tragwerksplanung Ingenieurbauwerke Lph 1+2, 3 (Optional 4,5-7) | https://ted.europa.eu/en/notice/-/detail/5140-2025 | 18FEI33118 Höhenfreiheit Daglfinger Kurve - Objekt- und Tragwerksplanung IBW Lph 1+2; Daglfinger Kurve incl. Höhenfreiheit Daglfinger Kurve - Objekt- und Tragwerksplanung IBW Lph 3 (4, 5-7 Optional)"
